"Date and Time Run 1","Time (s) Run 1","X Magnetic Field Strength (G) Run 1","Y Magnetic Field Strength (G) Run 1","Z Magnetic Field Strength (G) Run 1","|Resultant| Magnetic Field Strength (G) Run 1","Date and Time Run 2","Time (s) Run 2","X Magnetic Field Strength (G) Run 2","Y Magnetic Field Strength (G) Run 2","Z Magnetic Field Strength (G) Run 2","|Resultant| Magnetic Field Strength (G) Run 2","Date and Time Run 3","Time (s) Run 3","X Magnetic Field Strength (G) Run 3","Y Magnetic Field Strength (G) Run 3","Z Magnetic Field Strength (G) Run 3","|Resultant| Magnetic Field Strength (G) Run 3"
,,,,,,,,,,,,03/10/2025 05:00:13 pm,1261.300,-0.113,-0.362,0.0255,0.379
,,,,,,,,,,,,03/10/2025 05:00:13 pm,1261.400,-0.107,-0.360,0.0270,0.376
,,,,,,,,,,,,03/10/2025 05:00:13 pm,1261.500,-0.114,-0.359,0.0240,0.377
,,,,,,,,,,,,03/10/2025 05:00:13 pm,1261.600,-0.110,-0.366,0.0225,0.383
,,,,,,,,,,,,03/10/2025 05:00:13 pm,1261.700,-0.111,-0.363,0.0195,0.380
,,,,,,,,,,,,03/10/2025 05:00:13 pm,1261.800,-0.114,-0.362,0.0225,0.380
,,,,,,,,,,,,03/10/2025 05:00:13 pm,1261.900,-0.116,-0.362,0.0240,0.380
,,,,,,,,,,,,03/10/2025 05:00:14 pm,1262.000,-0.113,-0.362,0.0255,0.379
,,,,,,,,,,,,03/10/2025 05:00:14 pm,1262.100,-0.110,-0.359,0.0240,0.376
,,,,,,,,,,,,03/10/2025 05:00:14 pm,1262.200,-0.110,-0.366,0.0255,0.383
,,,,,,,,,,,,03/10/2025 05:00:14 pm,1262.300,-0.114,-0.363,0.0255,0.381
,,,,,,,,,,,,03/10/2025 05:00:14 pm,1262.400,-0.110,-0.365,0.0255,0.381
,,,,,,,,,,,,03/10/2025 05:00:14 pm,1262.500,-0.111,-0.360,0.0225,0.377
,,,,,,,,,,,,03/10/2025 05:00:14 pm,1262.600,-0.110,-0.363,0.0240,0.380
,,,,,,,,,,,,03/10/2025 05:00:14 pm,1262.700,-0.113,-0.362,0.0225,0.379
,,,,,,,,,,,,03/10/2025 05:00:14 pm,1262.800,-0.111,-0.357,0.0210,0.374
,,,,,,,,,,,,03/10/2025 05:00:14 pm,1262.900,-0.111,-0.357,0.0255,0.375
,,,,,,,,,,,,03/10/2025 05:00:15 pm,1263.000,-0.110,-0.357,0.0225,0.374
,,,,,,,,,,,,03/10/2025 05:00:15 pm,1263.100,-0.107,-0.362,0.0255,0.378
,,,,,,,,,,,,03/10/2025 05:00:15 pm,1263.200,-0.116,-0.362,0.0240,0.380
,,,,,,,,,,,,03/10/2025 05:00:15 pm,1263.300,-0.113,-0.359,0.0255,0.377
,,,,,,,,,,,,03/10/2025 05:00:15 pm,1263.400,-0.113,-0.359,0.0255,0.377
,,,,,,,,,,,,03/10/2025 05:00:15 pm,1263.500,-0.108,-0.362,0.0285,0.378
,,,,,,,,,,,,03/10/2025 05:00:15 pm,1263.600,-0.114,-0.359,0.0210,0.377
,,,,,,,,,,,,03/10/2025 05:00:15 pm,1263.700,-0.113,-0.360,0.0255,0.378
,,,,,,,,,,,,03/10/2025 05:00:15 pm,1263.800,-0.114,-0.356,0.0270,0.374
,,,,,,,,,,,,03/10/2025 05:00:15 pm,1263.900,-0.114,-0.360,0.0255,0.378
,,,,,,,,,,,,03/10/2025 05:00:16 pm,1264.000,-0.113,-0.357,0.0240,0.375
,,,,,,,,,,,,03/10/2025 05:00:16 pm,1264.100,-0.110,-0.360,0.0210,0.377
,,,,,,,,,,,,03/10/2025 05:00:16 pm,1264.200,-0.113,-0.356,0.0225,0.374
,,,,,,,,,,,,03/10/2025 05:00:16 pm,1264.300,-0.114,-0.360,0.0210,0.378
,,,,,,,,,,,,03/10/2025 05:00:16 pm,1264.400,-0.111,-0.362,0.0225,0.379
,,,,,,,,,,,,03/10/2025 05:00:16 pm,1264.500,-0.113,-0.362,0.0225,0.379
,,,,,,,,,,,,03/10/2025 05:00:16 pm,1264.600,-0.110,-0.363,0.0270,0.380
,,,,,,,,,,,,03/10/2025 05:00:16 pm,1264.700,-0.107,-0.360,0.0240,0.376
,,,,,,,,,,,,03/10/2025 05:00:16 pm,1264.800,-0.111,-0.362,0.0270,0.379
,,,,,,,,,,,,03/10/2025 05:00:16 pm,1264.900,-0.113,-0.360,0.0255,0.378
,,,,,,,,,,,,03/10/2025 05:00:17 pm,1265.000,-0.113,-0.362,0.0240,0.379
,,,,,,,,,,,,03/10/2025 05:00:17 pm,1265.100,-0.110,-0.359,0.0285,0.376
,,,,,,,,,,,,03/10/2025 05:00:17 pm,1265.200,-0.116,-0.353,0.0240,0.372
,,,,,,,,,,,,03/10/2025 05:00:17 pm,1265.300,-0.114,-0.359,0.0255,0.377
,,,,,,,,,,,,03/10/2025 05:00:17 pm,1265.400,-0.110,-0.356,0.0240,0.373
,,,,,,,,,,,,03/10/2025 05:00:17 pm,1265.500,-0.111,-0.357,0.0300,0.375
,,,,,,,,,,,,03/10/2025 05:00:17 pm,1265.600,-0.111,-0.359,0.0210,0.376
,,,,,,,,,,,,03/10/2025 05:00:17 pm,1265.700,-0.110,-0.360,0.0255,0.377
,,,,,,,,,,,,03/10/2025 05:00:17 pm,1265.800,-0.116,-0.360,0.0270,0.379
,,,,,,,,,,,,03/10/2025 05:00:17 pm,1265.900,-0.113,-0.365,0.0225,0.382
,,,,,,,,,,,,03/10/2025 05:00:18 pm,1266.000,-0.111,-0.360,0.0270,0.378
,,,,,,,,,,,,03/10/2025 05:00:18 pm,1266.100,-0.110,-0.357,0.0270,0.374
,,,,,,,,,,,,03/10/2025 05:00:18 pm,1266.200,-0.116,-0.359,0.0225,0.377
,,,,,,,,,,,,03/10/2025 05:00:18 pm,1266.300,-0.113,-0.357,0.0270,0.375
,,,,,,,,,,,,03/10/2025 05:00:18 pm,1266.400,-0.105,-0.357,0.0225,0.373
,,,,,,,,,,,,03/10/2025 05:00:18 pm,1266.500,-0.111,-0.359,0.0195,0.376
,,,,,,,,,,,,03/10/2025 05:00:18 pm,1266.600,-0.114,-0.362,0.0210,0.380
,,,,,,,,,,,,03/10/2025 05:00:18 pm,1266.700,-0.114,-0.360,0.0255,0.378
,,,,,,,,,,,,03/10/2025 05:00:18 pm,1266.800,-0.108,-0.359,0.0195,0.375
,,,,,,,,,,,,03/10/2025 05:00:18 pm,1266.900,-0.110,-0.359,0.0270,0.376
,,,,,,,,,,,,03/10/2025 05:00:19 pm,1267.000,-0.113,-0.360,0.0255,0.378
,,,,,,,,,,,,03/10/2025 05:00:19 pm,1267.100,-0.113,-0.357,0.0240,0.375
,,,,,,,,,,,,03/10/2025 05:00:19 pm,1267.200,-0.113,-0.356,0.0270,0.374
,,,,,,,,,,,,03/10/2025 05:00:19 pm,1267.300,-0.111,-0.357,0.0225,0.375
,,,,,,,,,,,,03/10/2025 05:00:19 pm,1267.400,-0.111,-0.353,0.0195,0.370
,,,,,,,,,,,,03/10/2025 05:00:19 pm,1267.500,-0.108,-0.357,0.0195,0.373
,,,,,,,,,,,,03/10/2025 05:00:19 pm,1267.600,-0.116,-0.356,0.0240,0.375
,,,,,,,,,,,,03/10/2025 05:00:19 pm,1267.700,-0.111,-0.360,0.0240,0.377
,,,,,,,,,,,,03/10/2025 05:00:19 pm,1267.800,-0.110,-0.360,0.0240,0.377
,,,,,,,,,,,,03/10/2025 05:00:19 pm,1267.900,-0.114,-0.356,0.0225,0.374
,,,,,,,,,,,,03/10/2025 05:00:20 pm,1268.000,-0.113,-0.360,0.0210,0.378
,,,,,,,,,,,,03/10/2025 05:00:20 pm,1268.100,-0.114,-0.357,0.0240,0.376
,,,,,,,,,,,,03/10/2025 05:00:20 pm,1268.200,-0.116,-0.360,0.0240,0.379
,,,,,,,,,,,,03/10/2025 05:00:20 pm,1268.300,-0.110,-0.357,0.0240,0.374
,,,,,,,,,,,,03/10/2025 05:00:20 pm,1268.400,-0.108,-0.360,0.0225,0.377
,,,,,,,,,,,,03/10/2025 05:00:20 pm,1268.500,-0.114,-0.356,0.0195,0.374
,,,,,,,,,,,,03/10/2025 05:00:20 pm,1268.600,-0.111,-0.360,0.0270,0.378
,,,,,,,,,,,,03/10/2025 05:00:20 pm,1268.700,-0.113,-0.359,0.0195,0.376
,,,,,,,,,,,,03/10/2025 05:00:20 pm,1268.800,-0.110,-0.359,0.0255,0.376
,,,,,,,,,,,,03/10/2025 05:00:20 pm,1268.900,-0.116,-0.363,0.0225,0.382
,,,,,,,,,,,,03/10/2025 05:00:21 pm,1269.000,-0.113,-0.356,0.0225,0.374
,,,,,,,,,,,,03/10/2025 05:00:21 pm,1269.100,-0.114,-0.360,0.0240,0.378
,,,,,,,,,,,,03/10/2025 05:00:21 pm,1269.200,-0.113,-0.359,0.0225,0.376
,,,,,,,,,,,,03/10/2025 05:00:21 pm,1269.300,-0.108,-0.354,0.0225,0.371
,,,,,,,,,,,,03/10/2025 05:00:21 pm,1269.400,-0.111,-0.363,0.0240,0.380
,,,,,,,,,,,,03/10/2025 05:00:21 pm,1269.500,-0.113,-0.362,0.0240,0.379
,,,,,,,,,,,,03/10/2025 05:00:21 pm,1269.600,-0.110,-0.356,0.0210,0.373
,,,,,,,,,,,,03/10/2025 05:00:21 pm,1269.700,-0.114,-0.357,0.0210,0.375
,,,,,,,,,,,,03/10/2025 05:00:21 pm,1269.800,-0.114,-0.366,0.0225,0.384
,,,,,,,,,,,,03/10/2025 05:00:21 pm,1269.900,-0.108,-0.357,0.0225,0.374
,,,,,,,,,,,,03/10/2025 05:00:22 pm,1270.000,-0.116,-0.360,0.0270,0.379
,,,,,,,,,,,,03/10/2025 05:00:22 pm,1270.100,-0.110,-0.359,0.0210,0.375
,,,,,,,,,,,,03/10/2025 05:00:22 pm,1270.200,-0.113,-0.353,0.0240,0.371
,,,,,,,,,,,,03/10/2025 05:00:22 pm,1270.300,-0.114,-0.357,0.0240,0.376
,,,,,,,,,,,,03/10/2025 05:00:22 pm,1270.400,-0.110,-0.360,0.0210,0.377
,,,,,,,,,,,,03/10/2025 05:00:22 pm,1270.500,-0.113,-0.357,0.0225,0.375
,,,,,,,,,,,,03/10/2025 05:00:22 pm,1270.600,-0.110,-0.360,0.0210,0.377
,,,,,,,,,,,,03/10/2025 05:00:22 pm,1270.700,-0.110,-0.354,0.0255,0.371
,,,,,,,,,,,,03/10/2025 05:00:22 pm,1270.800,-0.111,-0.362,0.0285,0.379
,,,,,,,,,,,,03/10/2025 05:00:22 pm,1270.900,-0.111,-0.360,0.0225,0.377
,,,,,,,,,,,,03/10/2025 05:00:23 pm,1271.000,-0.111,-0.357,0.0225,0.375
,,,,,,,,,,,,03/10/2025 05:00:23 pm,1271.100,-0.105,-0.356,0.0210,0.371
,,,,,,,,,,,,03/10/2025 05:00:23 pm,1271.200,-0.114,-0.356,0.0240,0.374
,,,,,,,,,,,,03/10/2025 05:00:23 pm,1271.300,-0.108,-0.360,0.0195,0.376
,,,,,,,,,,,,03/10/2025 05:00:23 pm,1271.400,-0.117,-0.360,0.0285,0.380
,,,,,,,,,,,,03/10/2025 05:00:23 pm,1271.500,-0.114,-0.362,0.0225,0.380
,,,,,,,,,,,,03/10/2025 05:00:23 pm,1271.600,-0.114,-0.362,0.0240,0.380
,,,,,,,,,,,,03/10/2025 05:00:23 pm,1271.700,-0.113,-0.359,0.0240,0.377
,,,,,,,,,,,,03/10/2025 05:00:23 pm,1271.800,-0.114,-0.357,0.0240,0.376
,,,,,,,,,,,,03/10/2025 05:00:23 pm,1271.900,-0.111,-0.357,0.0240,0.375
,,,,,,,,,,,,03/10/2025 05:00:24 pm,1272.000,-0.119,-0.356,0.0240,0.375
,,,,,,,,,,,,03/10/2025 05:00:24 pm,1272.100,-0.113,-0.363,0.0225,0.381
,,,,,,,,,,,,03/10/2025 05:00:24 pm,1272.200,-0.113,-0.360,0.0225,0.378
,,,,,,,,,,,,03/10/2025 05:00:24 pm,1272.300,-0.116,-0.362,0.0225,0.380
,,,,,,,,,,,,03/10/2025 05:00:24 pm,1272.400,-0.114,-0.362,0.0210,0.380
,,,,,,,,,,,,03/10/2025 05:00:24 pm,1272.500,-0.111,-0.365,0.0240,0.382
,,,,,,,,,,,,03/10/2025 05:00:24 pm,1272.600,-0.117,-0.359,0.0240,0.378
,,,,,,,,,,,,03/10/2025 05:00:24 pm,1272.700,-0.111,-0.354,0.0255,0.372
,,,,,,,,,,,,03/10/2025 05:00:24 pm,1272.800,-0.113,-0.359,0.0240,0.377
,,,,,,,,,,,,03/10/2025 05:00:24 pm,1272.900,-0.111,-0.362,0.0240,0.379
,,,,,,,,,,,,03/10/2025 05:00:25 pm,1273.000,-0.111,-0.357,0.0225,0.375
,,,,,,,,,,,,03/10/2025 05:00:25 pm,1273.100,-0.111,-0.362,0.0270,0.379
,,,,,,,,,,,,03/10/2025 05:00:25 pm,1273.200,-0.116,-0.359,0.0240,0.377
,,,,,,,,,,,,03/10/2025 05:00:25 pm,1273.300,-0.114,-0.363,0.0255,0.381
,,,,,,,,,,,,03/10/2025 05:00:25 pm,1273.400,-0.113,-0.363,0.0255,0.381
,,,,,,,,,,,,03/10/2025 05:00:25 pm,1273.500,-0.113,-0.360,0.0210,0.378
,,,,,,,,,,,,03/10/2025 05:00:25 pm,1273.600,-0.111,-0.362,0.0270,0.379
,,,,,,,,,,,,03/10/2025 05:00:25 pm,1273.700,-0.114,-0.357,0.0255,0.376
,,,,,,,,,,,,03/10/2025 05:00:25 pm,1273.800,-0.113,-0.360,0.0225,0.378
,,,,,,,,,,,,03/10/2025 05:00:25 pm,1273.900,-0.110,-0.363,0.0255,0.380
,,,,,,,,,,,,03/10/2025 05:00:26 pm,1274.000,-0.111,-0.366,0.0195,0.383
,,,,,,,,,,,,03/10/2025 05:00:26 pm,1274.100,-0.113,-0.360,0.0240,0.378
,,,,,,,,,,,,03/10/2025 05:00:26 pm,1274.200,-0.110,-0.360,0.0210,0.377
,,,,,,,,,,,,03/10/2025 05:00:26 pm,1274.300,-0.114,-0.365,0.0240,0.383
,,,,,,,,,,,,03/10/2025 05:00:26 pm,1274.400,-0.111,-0.368,0.0210,0.384
,,,,,,,,,,,,03/10/2025 05:00:26 pm,1274.500,-0.111,-0.365,0.0255,0.382
,,,,,,,,,,,,03/10/2025 05:00:26 pm,1274.600,-0.114,-0.362,0.0225,0.380
,,,,,,,,,,,,03/10/2025 05:00:26 pm,1274.700,-0.111,-0.362,0.0240,0.379
,,,,,,,,,,,,03/10/2025 05:00:26 pm,1274.800,-0.108,-0.363,0.0240,0.379
,,,,,,,,,,,,03/10/2025 05:00:26 pm,1274.900,-0.114,-0.362,0.0255,0.380
,,,,,,,,,,,,03/10/2025 05:00:27 pm,1275.000,-0.111,-0.365,0.0240,0.382
,,,,,,,,,,,,03/10/2025 05:00:27 pm,1275.100,-0.114,-0.363,0.0210,0.381
,,,,,,,,,,,,03/10/2025 05:00:27 pm,1275.200,-0.111,-0.363,0.0285,0.381
,,,,,,,,,,,,03/10/2025 05:00:27 pm,1275.300,-0.117,-0.360,0.0210,0.379
,,,,,,,,,,,,03/10/2025 05:00:27 pm,1275.400,-0.114,-0.362,0.0225,0.380
,,,,,,,,,,,,03/10/2025 05:00:27 pm,1275.500,-0.113,-0.363,0.0225,0.381
,,,,,,,,,,,,03/10/2025 05:00:27 pm,1275.600,-0.114,-0.366,0.0225,0.384
,,,,,,,,,,,,03/10/2025 05:00:27 pm,1275.700,-0.111,-0.362,0.0270,0.379
,,,,,,,,,,,,03/10/2025 05:00:27 pm,1275.800,-0.111,-0.363,0.0255,0.380
,,,,,,,,,,,,03/10/2025 05:00:27 pm,1275.900,-0.110,-0.362,0.0240,0.378
,,,,,,,,,,,,03/10/2025 05:00:28 pm,1276.000,-0.111,-0.366,0.0255,0.383
,,,,,,,,,,,,03/10/2025 05:00:28 pm,1276.100,-0.111,-0.366,0.0270,0.383
,,,,,,,,,,,,03/10/2025 05:00:28 pm,1276.200,-0.110,-0.363,0.0270,0.380
,,,,,,,,,,,,03/10/2025 05:00:28 pm,1276.300,-0.116,-0.362,0.0210,0.380
,,,,,,,,,,,,03/10/2025 05:00:28 pm,1276.400,-0.111,-0.366,0.0225,0.383
,,,,,,,,,,,,03/10/2025 05:00:28 pm,1276.500,-0.111,-0.362,0.0285,0.379
,,,,,,,,,,,,03/10/2025 05:00:28 pm,1276.600,-0.108,-0.359,0.0255,0.375
,,,,,,,,,,,,03/10/2025 05:00:28 pm,1276.700,-0.111,-0.365,0.0255,0.382
,,,,,,,,,,,,03/10/2025 05:00:28 pm,1276.800,-0.110,-0.362,0.0270,0.379
,,,,,,,,,,,,03/10/2025 05:00:28 pm,1276.900,-0.111,-0.362,0.0255,0.379
,,,,,,,,,,,,03/10/2025 05:00:29 pm,1277.000,-0.113,-0.368,0.0270,0.385
,,,,,,,,,,,,03/10/2025 05:00:29 pm,1277.100,-0.117,-0.362,0.0195,0.380
,,,,,,,,,,,,03/10/2025 05:00:29 pm,1277.200,-0.111,-0.360,0.0240,0.377
,,,,,,,,,,,,03/10/2025 05:00:29 pm,1277.300,-0.113,-0.365,0.0270,0.382
,,,,,,,,,,,,03/10/2025 05:00:29 pm,1277.400,-0.114,-0.363,0.0210,0.381
,,,,,,,,,,,,03/10/2025 05:00:29 pm,1277.500,-0.105,-0.365,0.0300,0.381
,,,,,,,,,,,,03/10/2025 05:00:29 pm,1277.600,-0.110,-0.365,0.0240,0.381
,,,,,,,,,,,,03/10/2025 05:00:29 pm,1277.700,-0.111,-0.363,0.0240,0.380
,,,,,,,,,,,,03/10/2025 05:00:29 pm,1277.800,-0.113,-0.365,0.0240,0.382
,,,,,,,,,,,,03/10/2025 05:00:29 pm,1277.900,-0.110,-0.365,0.0255,0.381
,,,,,,,,,,,,03/10/2025 05:00:30 pm,1278.000,-0.113,-0.360,0.0225,0.378
,,,,,,,,,,,,03/10/2025 05:00:30 pm,1278.100,-0.114,-0.363,0.0210,0.381
,,,,,,,,,,,,03/10/2025 05:00:30 pm,1278.200,-0.110,-0.363,0.0210,0.380
,,,,,,,,,,,,03/10/2025 05:00:30 pm,1278.300,-0.108,-0.369,0.0225,0.385
,,,,,,,,,,,,03/10/2025 05:00:30 pm,1278.400,-0.111,-0.363,0.0210,0.380
,,,,,,,,,,,,03/10/2025 05:00:30 pm,1278.500,-0.114,-0.366,0.0285,0.384
,,,,,,,,,,,,03/10/2025 05:00:30 pm,1278.600,-0.113,-0.366,0.0270,0.384
,,,,,,,,,,,,03/10/2025 05:00:30 pm,1278.700,-0.110,-0.366,0.0255,0.383
,,,,,,,,,,,,03/10/2025 05:00:30 pm,1278.800,-0.108,-0.362,0.0240,0.378
,,,,,,,,,,,,03/10/2025 05:00:30 pm,1278.900,-0.117,-0.365,0.0240,0.384
,,,,,,,,,,,,03/10/2025 05:00:31 pm,1279.000,-0.110,-0.363,0.0285,0.380
,,,,,,,,,,,,03/10/2025 05:00:31 pm,1279.100,-0.113,-0.365,0.0240,0.382
,,,,,,,,,,,,03/10/2025 05:00:31 pm,1279.200,-0.108,-0.363,0.0225,0.379
,,,,,,,,,,,,03/10/2025 05:00:31 pm,1279.300,-0.114,-0.362,0.0255,0.380
,,,,,,,,,,,,03/10/2025 05:00:31 pm,1279.400,-0.114,-0.363,0.0225,0.381
,,,,,,,,,,,,03/10/2025 05:00:31 pm,1279.500,-0.111,-0.363,0.0225,0.380
,,,,,,,,,,,,03/10/2025 05:00:31 pm,1279.600,-0.110,-0.363,0.0225,0.380
,,,,,,,,,,,,03/10/2025 05:00:31 pm,1279.700,-0.107,-0.362,0.0240,0.378
,,,,,,,,,,,,03/10/2025 05:00:31 pm,1279.800,-0.114,-0.363,0.0255,0.381
,,,,,,,,,,,,03/10/2025 05:00:31 pm,1279.900,-0.113,-0.368,0.0270,0.385
,,,,,,,,,,,,03/10/2025 05:00:32 pm,1280.000,-0.111,-0.362,0.0240,0.379
,,,,,,,,,,,,03/10/2025 05:00:32 pm,1280.100,-0.114,-0.362,0.0270,0.380
,,,,,,,,,,,,03/10/2025 05:00:32 pm,1280.200,-0.114,-0.369,0.0240,0.387
,,,,,,,,,,,,03/10/2025 05:00:32 pm,1280.300,-0.111,-0.363,0.0240,0.380
,,,,,,,,,,,,03/10/2025 05:00:32 pm,1280.400,-0.113,-0.363,0.0225,0.381
,,,,,,,,,,,,03/10/2025 05:00:32 pm,1280.500,-0.114,-0.360,0.0255,0.378
,,,,,,,,,,,,03/10/2025 05:00:32 pm,1280.600,-0.111,-0.363,0.0240,0.380
,,,,,,,,,,,,03/10/2025 05:00:32 pm,1280.700,-0.114,-0.365,0.0225,0.383
,,,,,,,,,,,,03/10/2025 05:00:32 pm,1280.800,-0.114,-0.360,0.0255,0.378
,,,,,,,,,,,,03/10/2025 05:00:32 pm,1280.900,-0.116,-0.363,0.0255,0.382
,,,,,,,,,,,,03/10/2025 05:00:33 pm,1281.000,-0.111,-0.362,0.0210,0.379
,,,,,,,,,,,,03/10/2025 05:00:33 pm,1281.100,-0.113,-0.366,0.0255,0.384
,,,,,,,,,,,,03/10/2025 05:00:33 pm,1281.200,-0.111,-0.362,0.0240,0.379
,,,,,,,,,,,,03/10/2025 05:00:33 pm,1281.300,-0.114,-0.365,0.0240,0.383
,,,,,,,,,,,,03/10/2025 05:00:33 pm,1281.400,-0.111,-0.360,0.0240,0.377
,,,,,,,,,,,,03/10/2025 05:00:33 pm,1281.500,-0.108,-0.365,0.0255,0.381
,,,,,,,,,,,,03/10/2025 05:00:33 pm,1281.600,-0.114,-0.360,0.0240,0.378
,,,,,,,,,,,,03/10/2025 05:00:33 pm,1281.700,-0.110,-0.363,0.0255,0.380
,,,,,,,,,,,,03/10/2025 05:00:33 pm,1281.800,-0.111,-0.368,0.0240,0.385
,,,,,,,,,,,,03/10/2025 05:00:33 pm,1281.900,-0.111,-0.357,0.0225,0.375
,,,,,,,,,,,,03/10/2025 05:00:34 pm,1282.000,-0.116,-0.360,0.0195,0.379
,,,,,,,,,,,,03/10/2025 05:00:34 pm,1282.100,-0.111,-0.369,0.0210,0.386
,,,,,,,,,,,,03/10/2025 05:00:34 pm,1282.200,-0.111,-0.363,0.0240,0.380
,,,,,,,,,,,,03/10/2025 05:00:34 pm,1282.300,-0.108,-0.365,0.0240,0.381
,,,,,,,,,,,,03/10/2025 05:00:34 pm,1282.400,-0.114,-0.365,0.0240,0.383
,,,,,,,,,,,,03/10/2025 05:00:34 pm,1282.500,-0.111,-0.363,0.0255,0.380
,,,,,,,,,,,,03/10/2025 05:00:34 pm,1282.600,-0.108,-0.368,0.0285,0.384
,,,,,,,,,,,,03/10/2025 05:00:34 pm,1282.700,-0.110,-0.362,0.0270,0.379
,,,,,,,,,,,,03/10/2025 05:00:34 pm,1282.800,-0.114,-0.368,0.0225,0.385
,,,,,,,,,,,,03/10/2025 05:00:34 pm,1282.900,-0.111,-0.363,0.0225,0.380
,,,,,,,,,,,,03/10/2025 05:00:35 pm,1283.000,-0.113,-0.366,0.0255,0.384
,,,,,,,,,,,,03/10/2025 05:00:35 pm,1283.100,-0.113,-0.365,0.0225,0.382
,,,,,,,,,,,,03/10/2025 05:00:35 pm,1283.200,-0.113,-0.363,0.0255,0.381
,,,,,,,,,,,,03/10/2025 05:00:35 pm,1283.300,-0.117,-0.365,0.0255,0.384
,,,,,,,,,,,,03/10/2025 05:00:35 pm,1283.400,-0.111,-0.365,0.0270,0.382
,,,,,,,,,,,,03/10/2025 05:00:35 pm,1283.500,-0.113,-0.360,0.0240,0.378
,,,,,,,,,,,,03/10/2025 05:00:35 pm,1283.600,-0.111,-0.366,0.0240,0.383
,,,,,,,,,,,,03/10/2025 05:00:35 pm,1283.700,-0.113,-0.365,0.0195,0.382
,,,,,,,,,,,,03/10/2025 05:00:35 pm,1283.800,-0.116,-0.362,0.0210,0.380
,,,,,,,,,,,,03/10/2025 05:00:35 pm,1283.900,-0.113,-0.363,0.0225,0.381
,,,,,,,,,,,,03/10/2025 05:00:36 pm,1284.000,-0.114,-0.362,0.0225,0.380
,,,,,,,,,,,,03/10/2025 05:00:36 pm,1284.100,-0.110,-0.360,0.0210,0.377
,,,,,,,,,,,,03/10/2025 05:00:36 pm,1284.200,-0.111,-0.360,0.0255,0.378
,,,,,,,,,,,,03/10/2025 05:00:36 pm,1284.300,-0.116,-0.360,0.0240,0.379
,,,,,,,,,,,,03/10/2025 05:00:36 pm,1284.400,-0.110,-0.360,0.0270,0.377
,,,,,,,,,,,,03/10/2025 05:00:36 pm,1284.500,-0.113,-0.362,0.0240,0.379
,,,,,,,,,,,,03/10/2025 05:00:36 pm,1284.600,-0.117,-0.365,0.0225,0.383
,,,,,,,,,,,,03/10/2025 05:00:36 pm,1284.700,-0.114,-0.362,0.0255,0.380
,,,,,,,,,,,,03/10/2025 05:00:36 pm,1284.800,-0.114,-0.365,0.0270,0.383
,,,,,,,,,,,,03/10/2025 05:00:36 pm,1284.900,-0.113,-0.363,0.0225,0.381
,,,,,,,,,,,,03/10/2025 05:00:37 pm,1285.000,-0.114,-0.362,0.0270,0.380
,,,,,,,,,,,,03/10/2025 05:00:37 pm,1285.100,-0.111,-0.365,0.0255,0.382
,,,,,,,,,,,,03/10/2025 05:00:37 pm,1285.200,-0.116,-0.365,0.0240,0.383
,,,,,,,,,,,,03/10/2025 05:00:37 pm,1285.300,-0.113,-0.362,0.0210,0.379
,,,,,,,,,,,,03/10/2025 05:00:37 pm,1285.400,-0.114,-0.360,0.0270,0.379
,,,,,,,,,,,,03/10/2025 05:00:37 pm,1285.500,-0.116,-0.365,0.0210,0.383
,,,,,,,,,,,,03/10/2025 05:00:37 pm,1285.600,-0.110,-0.365,0.0300,0.382
,,,,,,,,,,,,03/10/2025 05:00:37 pm,1285.700,-0.113,-0.366,0.0210,0.383
,,,,,,,,,,,,03/10/2025 05:00:37 pm,1285.800,-0.113,-0.362,0.0285,0.380
,,,,,,,,,,,,03/10/2025 05:00:37 pm,1285.900,-0.107,-0.360,0.0285,0.377
,,,,,,,,,,,,03/10/2025 05:00:38 pm,1286.000,-0.116,-0.363,0.0240,0.382
,,,,,,,,,,,,03/10/2025 05:00:38 pm,1286.100,-0.113,-0.366,0.0225,0.384
,,,,,,,,,,,,03/10/2025 05:00:38 pm,1286.200,-0.107,-0.356,0.0270,0.372
,,,,,,,,,,,,03/10/2025 05:00:38 pm,1286.300,-0.113,-0.359,0.0225,0.376
,,,,,,,,,,,,03/10/2025 05:00:38 pm,1286.400,-0.111,-0.362,0.0225,0.379
,,,,,,,,,,,,03/10/2025 05:00:38 pm,1286.500,-0.110,-0.363,0.0240,0.380
,,,,,,,,,,,,03/10/2025 05:00:38 pm,1286.600,-0.114,-0.363,0.0225,0.381
,,,,,,,,,,,,03/10/2025 05:00:38 pm,1286.700,-0.110,-0.365,0.0225,0.381
,,,,,,,,,,,,03/10/2025 05:00:38 pm,1286.800,-0.111,-0.362,0.0210,0.379
,,,,,,,,,,,,03/10/2025 05:00:38 pm,1286.900,-0.113,-0.365,0.0210,0.382
,,,,,,,,,,,,03/10/2025 05:00:39 pm,1287.000,-0.113,-0.365,0.0210,0.382
,,,,,,,,,,,,03/10/2025 05:00:39 pm,1287.100,-0.110,-0.362,0.0240,0.378
,,,,,,,,,,,,03/10/2025 05:00:39 pm,1287.200,-0.110,-0.360,0.0270,0.377
,,,,,,,,,,,,03/10/2025 05:00:39 pm,1287.300,-0.113,-0.363,0.0255,0.381
,,,,,,,,,,,,03/10/2025 05:00:39 pm,1287.400,-0.113,-0.365,0.0240,0.382
,,,,,,,,,,,,03/10/2025 05:00:39 pm,1287.500,-0.116,-0.362,0.0255,0.380
