"Date and Time Run 1","Time (s) Run 1","X Magnetic Field Strength (G) Run 1","Y Magnetic Field Strength (G) Run 1","Z Magnetic Field Strength (G) Run 1","|Resultant| Magnetic Field Strength (G) Run 1","Date and Time Run 2","Time (s) Run 2","X Magnetic Field Strength (G) Run 2","Y Magnetic Field Strength (G) Run 2","Z Magnetic Field Strength (G) Run 2","|Resultant| Magnetic Field Strength (G) Run 2","Date and Time Run 3","Time (s) Run 3","X Magnetic Field Strength (G) Run 3","Y Magnetic Field Strength (G) Run 3","Z Magnetic Field Strength (G) Run 3","|Resultant| Magnetic Field Strength (G) Run 3","Date and Time Run 4","Time (s) Run 4","X Magnetic Field Strength (G) Run 4","Y Magnetic Field Strength (G) Run 4","Z Magnetic Field Strength (G) Run 4","|Resultant| Magnetic Field Strength (G) Run 4","Date and Time Run 5","Time (s) Run 5","X Magnetic Field Strength (G) Run 5","Y Magnetic Field Strength (G) Run 5","Z Magnetic Field Strength (G) Run 5","|Resultant| Magnetic Field Strength (G) Run 5","Date and Time Run 6","Time (s) Run 6","X Magnetic Field Strength (G) Run 6","Y Magnetic Field Strength (G) Run 6","Z Magnetic Field Strength (G) Run 6","|Resultant| Magnetic Field Strength (G) Run 6","Date and Time Run 7","Time (s) Run 7","X Magnetic Field Strength (G) Run 7","Y Magnetic Field Strength (G) Run 7","Z Magnetic Field Strength (G) Run 7","|Resultant| Magnetic Field Strength (G) Run 7","Date and Time Run 8","Time (s) Run 8","X Magnetic Field Strength (G) Run 8","Y Magnetic Field Strength (G) Run 8","Z Magnetic Field Strength (G) Run 8","|Resultant| Magnetic Field Strength (G) Run 8","Date and Time Run 9","Time (s) Run 9","X Magnetic Field Strength (G) Run 9","Y Magnetic Field Strength (G) Run 9","Z Magnetic Field Strength (G) Run 9","|Resultant| Magnetic Field Strength (G) Run 9","Date and Time Run 10","Time (s) Run 10","X Magnetic Field Strength (G) Run 10","Y Magnetic Field Strength (G) Run 10","Z Magnetic Field Strength (G) Run 10","|Resultant| Magnetic Field Strength (G) Run 10","Date and Time Run 11","Time (s) Run 11","X Magnetic Field Strength (G) Run 11","Y Magnetic Field Strength (G) Run 11","Z Magnetic Field Strength (G) Run 11","|Resultant| Magnetic Field Strength (G) Run 11","Date and Time Run 12","Time (s) Run 12","X Magnetic Field Strength (G) Run 12","Y Magnetic Field Strength (G) Run 12","Z Magnetic Field Strength (G) Run 12","|Resultant| Magnetic Field Strength (G) Run 12","Date and Time Run 13","Time (s) Run 13","X Magnetic Field Strength (G) Run 13","Y Magnetic Field Strength (G) Run 13","Z Magnetic Field Strength (G) Run 13","|Resultant| Magnetic Field Strength (G) Run 13","Date and Time Run 14","Time (s) Run 14","X Magnetic Field Strength (G) Run 14","Y Magnetic Field Strength (G) Run 14","Z Magnetic Field Strength (G) Run 14","|Resultant| Magnetic Field Strength (G) Run 14","Date and Time Run 15","Time (s) Run 15","X Magnetic Field Strength (G) Run 15","Y Magnetic Field Strength (G) Run 15","Z Magnetic Field Strength (G) Run 15","|Resultant| Magnetic Field Strength (G) Run 15"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:20 pm,164.400,-1.40,-0.654,0.405,1.60,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:20 pm,164.500,-1.35,-0.651,0.411,1.55,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:20 pm,164.600,-1.28,-0.590,0.351,1.46,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:20 pm,164.700,-1.22,-0.516,0.161,1.34,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:20 pm,164.800,-0.911,-0.452,-0.0480,1.02,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:20 pm,164.900,-0.768,-0.350,-0.215,0.871,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:21 pm,165.000,-0.770,-0.111,-0.398,0.873,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:21 pm,165.100,-0.696,0.152,-0.494,0.867,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:21 pm,165.200,-0.657,0.371,-0.518,0.915,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:21 pm,165.300,-1.34,0.351,-0.260,1.41,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:21 pm,165.400,-1.54,0.179,0.581,1.66,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:21 pm,165.500,-1.23,-0.155,0.698,1.42,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:21 pm,165.600,-1.26,-0.317,0.696,1.48,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:21 pm,165.700,-1.20,-0.378,0.659,1.42,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:21 pm,165.800,-1.08,-0.470,0.543,1.29,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:21 pm,165.900,-1.15,-0.404,0.683,1.40,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:22 pm,166.000,-1.00,-0.329,0.663,1.24,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:22 pm,166.100,-0.935,-0.281,0.686,1.19,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:22 pm,166.200,-0.903,-0.251,0.696,1.17,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:22 pm,166.300,-0.906,-0.102,0.752,1.18,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:22 pm,166.400,-0.899,-0.0210,0.761,1.18,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:22 pm,166.500,-0.951,0.0375,0.758,1.22,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:22 pm,166.600,-1.07,0.258,0.719,1.32,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:22 pm,166.700,-1.10,0.446,0.614,1.34,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:22 pm,166.800,-1.03,0.507,0.552,1.27,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:22 pm,166.900,-0.995,0.435,0.584,1.23,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:23 pm,167.000,-0.981,0.336,0.648,1.22,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:23 pm,167.100,-1.00,0.315,0.711,1.27,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:23 pm,167.200,-1.03,0.344,0.737,1.31,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:23 pm,167.300,-1.07,0.252,0.740,1.33,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:23 pm,167.400,-1.16,0.0225,0.719,1.37,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:23 pm,167.500,-1.16,0.0990,0.779,1.40,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:23 pm,167.600,-1.08,0.224,0.791,1.36,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:23 pm,167.700,-1.03,0.179,0.803,1.32,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:23 pm,167.800,-1.12,0.0405,0.816,1.39,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:23 pm,167.900,-1.04,0.00900,0.735,1.28,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:24 pm,168.000,-0.915,0.167,0.698,1.16,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:24 pm,168.100,-0.885,0.293,0.702,1.17,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:24 pm,168.200,-0.861,0.296,0.728,1.17,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:24 pm,168.300,-0.924,0.327,0.800,1.26,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:24 pm,168.400,-0.981,0.383,0.828,1.34,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:24 pm,168.500,-1.00,0.351,0.780,1.32,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:24 pm,168.600,-0.998,0.296,0.716,1.26,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:24 pm,168.700,-0.987,0.302,0.680,1.24,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:24 pm,168.800,-1.00,0.329,0.672,1.25,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:24 pm,168.900,-1.01,0.360,0.666,1.26,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:25 pm,169.000,-1.00,0.414,0.678,1.28,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:25 pm,169.100,-1.05,0.399,0.738,1.34,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:25 pm,169.200,-1.12,0.350,0.818,1.43,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:25 pm,169.300,-1.12,0.329,0.837,1.44,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:25 pm,169.400,-1.10,0.347,0.818,1.41,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:25 pm,169.500,-1.07,0.351,0.789,1.37,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:25 pm,169.600,-1.01,0.366,0.761,1.31,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:25 pm,169.700,-0.968,0.398,0.782,1.31,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:25 pm,169.800,-0.939,0.441,0.779,1.30,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:25 pm,169.900,-0.909,0.489,0.773,1.29,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:26 pm,170.000,-0.908,0.507,0.762,1.29,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:26 pm,170.100,-0.891,0.480,0.719,1.24,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:26 pm,170.200,-0.876,0.411,0.665,1.17,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:26 pm,170.300,-0.858,0.362,0.605,1.11,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:26 pm,170.400,-0.842,0.344,0.551,1.06,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:26 pm,170.500,-0.813,0.344,0.500,1.01,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:26 pm,170.600,-0.795,0.327,0.468,0.979,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:26 pm,170.700,-0.782,0.303,0.446,0.949,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:26 pm,170.800,-0.770,0.315,0.423,0.933,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:26 pm,170.900,-0.750,0.357,0.407,0.925,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:27 pm,171.000,-0.743,0.378,0.377,0.914,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:27 pm,171.100,-0.714,0.377,0.342,0.877,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:27 pm,171.200,-0.689,0.356,0.318,0.838,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:27 pm,171.300,-0.692,0.347,0.309,0.833,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:27 pm,171.400,-0.687,0.357,0.309,0.834,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:27 pm,171.500,-0.695,0.374,0.318,0.850,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:27 pm,171.600,-0.717,0.374,0.333,0.874,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:27 pm,171.700,-0.716,0.378,0.342,0.879,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:27 pm,171.800,-0.701,0.411,0.336,0.879,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:27 pm,171.900,-0.705,0.470,0.351,0.917,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:28 pm,172.000,-0.749,0.500,0.390,0.981,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:28 pm,172.100,-0.797,0.527,0.449,1.05,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:28 pm,172.200,-0.785,0.564,0.470,1.07,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:28 pm,172.300,-0.777,0.615,0.492,1.11,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:28 pm,172.400,-0.792,0.678,0.525,1.17,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:28 pm,172.500,-0.767,0.701,0.531,1.17,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:28 pm,172.600,-0.750,0.707,0.543,1.16,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:28 pm,172.700,-0.762,0.744,0.605,1.22,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:28 pm,172.800,-0.774,0.798,0.659,1.29,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:28 pm,172.900,-0.798,0.759,0.791,1.36,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:29 pm,173.000,-0.827,0.672,0.921,1.41,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:29 pm,173.100,-0.801,0.579,0.920,1.35,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:29 pm,173.200,-0.785,0.362,0.914,1.26,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:29 pm,173.300,-0.822,0.0360,0.918,1.23,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:29 pm,173.400,-0.864,-0.161,0.873,1.24,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:29 pm,173.500,-0.888,-0.240,0.819,1.23,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:29 pm,173.600,-0.902,-0.197,0.801,1.22,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:29 pm,173.700,-0.909,-0.0450,0.822,1.23,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:29 pm,173.800,-0.923,0.0855,0.852,1.26,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:29 pm,173.900,-0.930,0.149,0.846,1.27,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:30 pm,174.000,-0.902,0.168,0.782,1.20,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:30 pm,174.100,-0.882,0.149,0.732,1.16,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:30 pm,174.200,-0.879,0.137,0.699,1.13,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:30 pm,174.300,-0.866,0.144,0.677,1.11,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:30 pm,174.400,-0.858,0.131,0.657,1.09,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:00:30 pm,174.500,-0.851,0.122,0.647,1.08,,,,,,
